INCROWID,VNAME,BUNAME,SINAME,PRIORITY,STATUS,INCIDENTTYPENAME,INCIDENTCATNAME,INCIDENTTITLE,INCIDENTDETAILS,OCCUREDDATE,OCCUREDTIME,REPORTEDDATE,REPORTEDTIME,LASTUPDATEDDATE,LASTUPDATEDTIME,MONTH,QUARTER,YEAR,LNAME,LEVELNAME,ZNAME,INCIDENTID,REPORTEDBY,INCIDENTTYPENAME_DISPLAY,INCIDENTCATNAME_DISPLAY,INCIDENTCOUNT,MONTHNAME,VCODE,BUCODE,SICODE,DSRDATE
2567,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR,"PR - Villagers/ Neighborhood at IOK site at 14 Jul 2022, 11:50 AM","On 14th July 2022 at around 11:50hrs,  Ms vinodamma,  blocked the road,stopped The loaded vehicle ,due to mud silt spearded to his house road when trucks moving, she ask rectifie problem,Attended by logistic team convinced  him and clear the issue at about 12:40hrs.",2022-07-14,11:50,2022-07-14,11:50,2024-02-23,10:13,7,Q2,2022,Bheemsamundra Bunk,Low,Gate-3 Traffic,1250,Console   Operator,IR/PR,IR,1,JUL,VL,IOB,IOK,2022-07-14
2516,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"PR - Villagers/ Neighborhood at IOK site at 07 Jun 2022, 9:20 AM","On 7th June 2022 at around 09:20hrs , all land owners blocked the road stopped loaded vehicles in bms   ,due to former vehicle video viral issue, Attended by  Security team  convinced them and clear the issue at about 12:30hrs.",2022-06-07,09:20,2022-06-07,09:20,2024-02-23,09:09,6,Q1,2022,Bheemsamundra Bunk,Low,Gate-3 Traffic,1199,Console   Operator,IR/PR,IR,1,JUN,VL,IOB,IOK,2022-06-07
2517,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"Select at IOK site at 07 Jun 2022, 10:55 AM","On 7th June 2022 at around 10:55hrs , Mr kule siddesh  blocked the road stopped loaded vehicles near own land  ,due to payment  issue, Attended by  Security team & logistic team convinced them and clear the issue at about 17:00hrs.",2022-06-07,10:55,2021-06-07,10:55,2024-02-23,09:16,6,Q1,2022,Mud Road,Low,Gate-3 Traffic,1200,Console   Operator,IR/PR,IR,1,JUN,VL,IOB,IOK,2022-06-07
2518,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"Select at IOK site at 07 Jun 2022, 10:55 AM","On 7th June 2022 at around 10:55hrs , Mr kule siddesh  blocked the road stopped loaded vehicles near own land  ,due to payment  issue, Attended by  Security team & logistic team convinced them and clear the issue at about 17:00hrs.",2022-06-07,10:55,2021-06-07,10:55,2024-02-23,09:16,6,Q1,2022,Mud Road,Low,Gate-3 Traffic,1201,Console   Operator,IR/PR,IR,1,JUN,VL,IOB,IOK,2022-06-07
2520,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"Select at IOK site at 07 Jun 2022, 10:55 AM","On 7th June 2022 at around 10:55hrs , Mr kule siddesh  blocked the road stopped loaded vehicles near own land  ,due to payment  issue, Attended by  Security team & logistic team convinced them and clear the issue at about 17:00hrs.",2022-06-07,10:55,2021-06-07,10:55,2024-02-23,09:16,6,Q1,2022,Mud Road,Low,Gate-3 Traffic,1203,Console   Operator,IR/PR,IR,1,JUN,VL,IOB,IOK,2022-06-07
2521,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"Select at IOK site at 07 Jun 2022, 10:55 AM","On 7th June 2022 at around 10:55hrs , Mr kule siddesh  blocked the road stopped loaded vehicles near own land  ,due to payment  issue, Attended by  Security team & logistic team convinced them and clear the issue at about 17:00hrs.",2022-06-07,10:55,2021-06-07,10:55,2024-02-23,09:16,6,Q1,2022,Mud Road,Low,Gate-3 Traffic,1204,Console   Operator,IR/PR,IR,1,JUN,VL,IOB,IOK,2022-06-07
2529,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"PR - Villagers/ Neighborhood at IOK site at 11 Jun 2022, 11:15 AM","On 12th June 2022 at around 11:15hrs , Mr Nagaraj blocked the road stopped the empty vehicle , borewell main cable cut issue,  Attended by Security team convinced him and cleared the issue at about 11:45hrs.",2022-06-11,11:15,2022-06-11,11:15,2024-02-23,09:22,6,Q1,2022,Mud Road,Low,Gate-3 Traffic,1212,Console   Operator,IR/PR,IR,1,JUN,VL,IOB,IOK,2022-06-11
2533,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"PR - Villagers/ Neighborhood at IOK site at 18 Mar 2023, 1:25 PM", Bommenahalli villager BSV mining supervisor Mr. Jagdish blocked the road stopped the shift vehicles. Reason-without information termination of job. Attended by Mr. Raghu clear the issue ,2023-03-18,13:25,2023-03-18,13:25,2024-02-23,09:31,3,Q4,2023,Bommenahalli,Low,Gate-3 Traffic,1216,Security  Karnataka,IR/PR,IR,1,MAR,VL,IOB,IOK,2023-03-18
2495,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"PR - Villagers/ Neighborhood at IOK site at 08 Mar 2023, 12:00 PM","On 8th Mar 2023 at around 12:00Hrs,  Beemasamudra villager Mr. Ashok blocked the road and stopped the loaded vehicles movement from BMS bunk. Reason- Payment issue. Attended by Traffic team & ER/PR team. Issue cleared at around 14:00Hrs.",2023-03-08,12:00,2023-03-23,12:00,2024-02-23,07:37,3,Q4,2023,Bheemsamundra Bunk,Low,Gate-3 Traffic,1178,Security  Karnataka,IR/PR,IR,1,MAR,VL,IOB,IOK,2023-03-08
2540,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"PR - Villagers/ Neighborhood at IOK site at 24 Jun 2022, 2:30 PM","On 24th June 2022 at around 14:30hrs, Mr Eshwar yadav Beemasamudra villager digged a trench in his own land(Mud road) due to former issue, issue is not clear.trench closed on 28th june 2022 at, clear time 16:10hrs by logistic team",2022-06-24,14:30,2022-06-23,14:30,2024-02-23,09:45,6,Q1,2022,Bheemsamundra Bunk,Low,Gate-3 Traffic,1223,Console   Operator,IR/PR,IR,1,JUN,VL,IOB,IOK,2022-06-24
2543,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR,PR - Villagers/ Neighborhood at IRON ORE KARNATAKA site at 2022-07-02 05:00,"On 2nd july 2022 at around 0500hrs, at BMS diesel bunk,Land owner Mr. Mahalingappa ,Mr Halesha ,Mr Rangaswamy blocked the road due to pendingh of former vehicle amount, attanded by logistic team convinced him and clear the issue at about 1400hrs.",2022-07-02,05:00,2022-07-02,05:00,2024-02-23,09:48,7,Q2,2022,Bheemsamundra Bunk,Low,Gate-3 Traffic,1226,Console   Operator,IR/PR,IR,1,JUL,VL,IOB,IOK,2022-07-02
2544,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR,PR - Villagers/ Neighborhood at IRON ORE KARNATAKA site at 2022-07-02 05:00,"On 2nd july 2022 at around 0500hrs, at BMS diesel bunk,Land owner Mr. Mahalingappa ,Mr Halesha ,Mr Rangaswamy blocked the road due to pendingh of former vehicle amount, attanded by logistic team convinced him and clear the issue at about 1400hrs.",2022-07-02,05:00,2022-07-02,05:00,2024-02-23,09:48,7,Q2,2022,Bheemsamundra Bunk,Low,Gate-3 Traffic,1227,Console   Operator,IR/PR,IR,1,JUL,VL,IOB,IOK,2022-07-02
2550,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR,PR - Villagers/ Neighborhood at IRON ORE KARNATAKA site at 2022-07-08 05:00,"On 8th  July 2022 at around 05:00hrs Mr. Chandranna Beemasamudra villager, blocked the road stopped empty vehicle, due to direct vehicle issue, Attended by logistic team convinced him and clear the issue at about 11:00hrs.",2022-07-08,05:00,2022-07-08,05:00,2024-02-23,09:55,7,Q2,2022,Circle gate,Low,Gate-3 Traffic,1233,Console   Operator,IR/PR,IR,1,JUL,VL,IOB,IOK,2022-07-08
2558,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR,PR - Villagers/ Neighborhood at IRON ORE KARNATAKA site at 2022-07-10 12:45,"On 10th july 2022 at around 12:45hrs, at bheemasamudra,   Mr Rajappa S/O attevva, blocked the road,stopped the loaded vehicle due to Former vehicle issue, Attended by BMS transporter, convinced her and clear the issue at about 14:50hrs.",2022-07-10,12:45,2022-07-10,12:45,2024-02-23,10:06,7,Q2,2022,Bheemsamundra Bunk,Low,Gate-3 Traffic,1241,Console   Operator,IR/PR,IR,1,JUL,VL,IOB,IOK,2022-07-10
2561,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR,PR - Villagers/ Neighborhood at IRON ORE KARNATAKA site at 2022-07-12 10:50,"On 12th July 2022 at around 10:50hrs, at Mud road near BMS Bunk, Mr. siddesh and wife Savita, Thimmakka, Rajappa, stopped, The loaded vehicle due to payment issue, Attended by logistic team convinced and clear the issue at about 17:00hrs.",2022-07-12,10:50,2022-07-12,10:50,2024-02-23,10:08,7,Q2,2022,Mud Road,Low,Gate-3 Traffic,1244,Console   Operator,IR/PR,IR,1,JUL,VL,IOB,IOK,2022-07-12
2562,VEDANTA LIMITED,ALUMINIUM SECTOR,VAL L,LOW,CLOSED,SECURITY INCIDENTS,Access Control,The Villagers of Sindhibali had strike because a lot of dust rises due to Vehicle Parked at NBH Parking and road area. They put dead body of one goat and their demand money in compensations becouse of the goat died due to eating polythenes.,Inform to Project & CFT team and deployed guard.,2023-01-06,15:32,2023-01-06,15:30,2024-02-23,10:09,1,Q4,2023,Old EVA Tower,Medium,Zone 2,1245,Sk Ajmal Ali,SCR- INC,ACCESS,1,JAN,VL,AL,VALL,2023-01-06
2563,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR,PR - Villagers/ Neighborhood at IRON ORE KARNATAKA site at 2022-07-12 18:30,"On 12th July 2022 at around 18:30hrs, at Hireguntanuru villagers,  stopped, The loaded vehicle due to over time , Attended by logistic team convinced  and clear the issue at about 19:30hrs.",2022-07-12,18:30,2022-07-12,18:30,2024-02-23,10:10,7,Q2,2022,Hireguntanur ,Low,Gate-3 Traffic,1246,Console   Operator,IR/PR,IR,1,JUL,VL,IOB,IOK,2022-07-12
2569,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR,"PR - Villagers/ Neighborhood at IOK site at 15 Jul 2022, 11:20 AM","On 15th July 2022 at around 1120hrs, the Amit earthmovers contractor all workers created a ruckus in the main gate due to payment issue & the work is not going on, Attended by HR haed Mr Suriyaprakash & Security head Mr Rohit hooda convinced him and clear the issue at about 1305hrs.",2022-07-15,11:20,2022-07-15,11:20,2024-02-23,10:15,7,Q2,2022,Main Gate,Low,Admin Building,1252,Console   Operator,IR/PR,IR,1,JUL,VL,IOB,IOK,2022-07-15
2497,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"PR - Villagers/ Neighborhood at IOK site at 09 Mar 2023, 1:25 PM","On 9th march 2023 at around 1325hrs, some palaya villagers blocked the road and stopped the chitradurga shift bus due to 'parihar' issue, Attended by some employee of the same bus convinced them and clear the issue at about 1335hrs. ",2023-03-09,13:25,2023-03-23,13:25,2024-02-23,07:41,3,Q4,2023,V Palya,Low,BBH Railway Siding,1180,Security  Karnataka,IR/PR,IR,1,MAR,VL,IOB,IOK,2023-03-09
2499,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-OPERATIONAL,Fire or Explosion,"Fire or Explosion at IOK site at 23 Mar 2023, 8:30 PM","On 12th March 2023 at around 20:30hrs, Fire broke out in north block TUP side, Security team along with Nursery and operation team reached at site to extinguish the fire. Water spraying was done and fire extinguish at around 00:30Hrs.",2023-03-23,20:30,2023-03-23,20:30,2024-02-23,07:45,3,Q4,2023,North Block,High,Mines,1182,Security  Karnataka,NON-SEC-INC-ORP,FIRE,1,MAR,VL,IOB,IOK,2023-03-23
2513,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,PR - Villagers/ Neighborhood,"PR - Villagers/ Neighborhood at IOK site at 01 Jun 2022, 10:33 AM","On 01st June 2022 at around 10:30hrs BSV drivers and truck owners had been striking by bommenahalli due to  blockage of trucks, Attended by Chitradurga rural police convinced them and clear the issue at about 12:45hrs",2022-06-01,10:33,2022-06-01,10:33,2024-02-23,09:06,6,Q1,2022,Bommenahalli,Low,Gate-3 Traffic,1196,Console   Operator,IR/PR,IR,1,JUN,VL,IOB,IOK,2022-06-01
2574,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR,"PR - Villagers/ Neighborhood at IOK site at 19 Jul 2022, 7:30 PM","On 19 July 2022 at around 1930hrs, the GLOBAL TRANSPORTER diged a trunch at beemasamudra mud road. due to transportation issue, issue is not clear still continue.",2022-07-19,19:30,2022-07-19,19:30,2024-02-23,10:21,7,Q2,2022,Bheemsamundra Bunk,Low,Gate-3 Traffic,1257,Console   Operator,IR/PR,IR,1,JUL,VL,IOB,IOK,2022-07-19
2575,VEDANTA LIMITED,ALUMINIUM SECTOR,VAL L,LOW,CLOSED,SECURITY INCIDENTS,Access Control,"Workers of Sanjeev Pesnia and Chanchara Majhi are woking under JCPL for housekeeping inside the plant, they were demanding for onroll employment in JCPL itself.","Security team intervined and approached to JCPL HR then after internal discussion matter got resolved at that time.
",2023-01-31,05:00,2024-02-23,15:48,2024-02-23,10:21,1,Q4,2023,Admin Building,Medium,Zone 1,1258,Sk Ajmal Ali,SCR- INC,ACCESS,1,JAN,VL,AL,VALL,2023-01-31
2587,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR,"PR - Villagers/ Neighborhood at IOK site at 22 Jul 2022, 5:00 AM","On 22 July 2022 at around 0500hrs, the tipper association Mr Manjunatha blocked the road and stopped the empty vehicle due to truck loading issue,attended by logistic in-charge Mr irshad mamlekar convinced him and clear the issue at about 1030hrs.",2022-07-22,05:00,2022-07-22,05:00,2024-02-23,10:35,7,Q2,2022,Gate 1,Low,Mines,1270,Console   Operator,IR/PR,IR,1,JUL,VL,IOB,IOK,2022-07-22
2603,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR,"PR - Villagers/ Neighborhood at IOK site at 30 Jul 2022, 4:00 PM","On 30 July 2022 at around 1600hrs, at mud road, Ms Vinodamma bocked the road and stopped the loaded vehicle due to the mud water from the road was going to her house. Attended by mud road bouncers and  convinced her and clear the issue at about 1625hrs.",2022-07-30,16:00,2022-07-30,16:00,2024-02-23,10:49,7,Q2,2022,Mud Road,Low,Gate-3 Traffic,1286,Console   Operator,IR/PR,IR,1,JUL,VL,IOB,IOK,2022-07-30
2605,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR,"PR - Villagers/ Neighborhood at IOK site at 31 Jul 2022, 10:30 AM","On 31 July 2022 at around 1030hrs, at mud road, Ms.vinodhamma blocked the road and stopped the vehicle due to silt water issue, Attended by logistic team & Traffic QRT convinced her and clear the issue at about 1220hrs.",2022-07-31,10:30,2022-07-31,10:30,2024-02-23,10:50,7,Q2,2022,Mud Road,Low,Gate-3 Traffic,1288,Console   Operator,IR/PR,IR,1,JUL,VL,IOB,IOK,2022-07-31
2541,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR,PR - Villagers/ Neighborhood at IRON ORE KARNATAKA site at 2022-07-02 00:25,"On 2nd July 2022 at around 00:25hrs , Mr Manjanna, S/oGirish M Bheemasamudra village and all formers Digging the trench stopped the empty vehicles near New Parking, due to former vehicle  issue, Attended by logistic team convinced him and clear the issue on 3rd july 11:35 hrs",2022-07-02,00:25,2022-07-02,00:25,2024-02-23,09:47,7,Q2,2022,Bheemsamundra Bunk,Low,Gate-3 Traffic,1224,Console   Operator,IR/PR,IR,1,JUL,VL,IOB,IOK,2022-07-02
2617,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR,"PR - Villagers/ Neighborhood at IOK site at 04 Aug 2022, 7:30 PM","On 04th Aug 2022 at around 19:30hrs, the beemasamudra villager Mr.Mariyappa blocked the road, near BMS bunk,  due to Silt issue, Middale roade stopped the bullockcart, Attended by logisti taem & Security team convinced, and clear the issue at about 21:15hrs.",2022-08-04,19:30,2022-08-04,19:30,2024-02-23,11:00,8,Q2,2022,Bheemsamundra Bunk,Low,Gate-3 Traffic,1300,Console   Operator,IR/PR,IR,1,AUG,VL,IOB,IOK,2022-08-04
2620,VEDANTA LIMITED,ALUMINIUM SECTOR,VAL L,LOW,CLOSED,NON-SECURITY INCIDENTS-OTHER,PR-Villagers/Neighbourhood,"Select at VAL L site at 23 Feb 2023, 5:21 AM","Meeting will be finalized on coming Tuesday.
",2023-02-23,05:21,2024-02-23,16:30,2024-02-23,11:02,2,Q4,2023,Bridge 40,Low,Zone 3,1303,Sk Ajmal Ali,NON-SEC-INC,PR-VILLAGERS,1,FEB,VL,AL,VALL,2023-02-23
2621,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR,"PR - Villagers/ Neighborhood at IOK site at 04 Aug 2022, 11:45 AM","On 04th Aug 2022 at around 11:45hrs, the bommenahalli villager Mr.Ravi, blocked the road and stopped the empty vehicle,  due to over time empty vehicles movement issue, Attended by  Security team convinced him, and clear the issue at about 12:05hrs.",2022-08-04,11:45,2022-08-04,11:45,2024-02-23,11:03,8,Q2,2022,Bommenahalli,Low,Gate-3 Traffic,1304,Console   Operator,IR/PR,IR,1,AUG,VL,IOB,IOK,2022-08-04
2622,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR,"PR - Villagers/ Neighborhood at IOK site at 05 Aug 2022, 9:22 AM","On 05th Aug 2022 at around 0922hrs, at gate-3, the megalahalli villagers Mr Barat, Mr Vimal, Mr Mani blocked the road and stopped the vehicle,- crop damage due to road water entering the field, Attended by security HOD Mr Rohit Hooda and HSE in-charge Ms Sanjan Anchan convinced him and clear the issue at about  1015hrs.",2022-08-05,09:22,2022-08-05,09:22,2024-02-23,11:05,8,Q2,2022,Gate 3 BSV Junction,Low,Mines,1305,Console   Operator,IR/PR,IR,1,AUG,VL,IOB,IOK,2022-08-05
2626,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR,"PR - Villagers/ Neighborhood at IOK site at 05 Aug 2022, 1:40 PM","On 05th Aug 2022 at around 1340hrs, at BMS Bunk, the bheemasamudra villager Ms. Vinodamma blocked the road and stopped the loaded vehicle due to silt water and payment issue, Attended by logistic team convinced her and clear the issue at about 1425hrs.",2022-08-05,13:40,2022-08-05,13:40,2024-02-23,11:09,8,Q2,2022,Bheemsamundra Bunk,Low,Gate-3 Traffic,1309,Console   Operator,IR/PR,IR,1,AUG,VL,IOB,IOK,2022-08-05
2627,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR,"PR - Villagers/ Neighborhood at IOK site at 06 Aug 2022, 3:50 PM","On 06th Aug 2022 at around 1550hrs,  near circle gate, The Meghalahalli villager Mr. complesh, S/O Mr. Surappa trunch open and shift vehicle/ loaded vehicle stopped due to job purpose, Attended by logistic team and Security HOD convinced him clear the issue at about 2115hrs.",2022-08-06,15:50,2022-08-06,15:50,2024-02-23,11:11,8,Q2,2022,Circle gate,Low,Gate-3 Traffic,1310,Console   Operator,IR/PR,IR,1,AUG,VL,IOB,IOK,2022-08-06
2554,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR,PR - Villagers/ Neighborhood at IRON ORE KARNATAKA site at 2022-07-09 13:05,"On 9th july 2022 at around 1305hrs, at mud road, Mr shideshappa  blocked the road and stopped the vehicle due to payment issue, Attended by bheemasamudra transporter Mr Sarath convinced him and clear the issue at about 1510hrs.",2022-07-09,13:05,2022-07-09,13:05,2024-02-23,10:00,7,Q2,2022,Mud Road,Low,Gate-3 Traffic,1237,Console   Operator,IR/PR,IR,1,JUL,VL,IOB,IOK,2022-07-09
2557,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR,PR - Villagers/ Neighborhood at IRON ORE KARNATAKA site at 2022-07-10 13:00,"On 10th july 2022 at around 1300hrs, at DMG weight bridge,   stopped the loaded vehicle due to over tonnage of material, clear  by logistic team at  13:45hrs.",2022-07-10,13:00,2022-07-10,13:00,2024-02-23,10:04,7,Q2,2022,DMG Check Post,Low,Gate-3 Traffic,1240,Console   Operator,IR/PR,IR,1,JUL,VL,IOB,IOK,2022-07-10
2559,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR,PR - Villagers/ Neighborhood at IRON ORE KARNATAKA site at 2022-07-11 05:00,"On 11th July 2022 at around 0500hrs, at Mud road near ownland, Mr. siddesh stopped the empty vehicle due to payment issue, Attended by logistic team convinced her and clear the issue at about 1150hrs.",2022-07-11,05:00,2022-07-11,05:00,2024-02-23,10:07,7,Q2,2022,Mud Road,Low,Gate-3 Traffic,1242,Console   Operator,IR/PR,IR,1,JUL,VL,IOB,IOK,2022-07-11
2589,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR,"PR - Villagers/ Neighborhood at IOK site at 22 Jul 2022, 1:40 PM","On 22July 2022 at around 1340hrs, the megalahalli villager Mr.N Keshava and Murthy blocked the road and stopped the vehicle due to water spraying on road,            attended by logistic team and security team convinced him and clear the issue at about 1355hrs.",2022-07-22,13:40,2021-07-22,13:40,2024-02-23,10:37,7,Q2,2022,Circle gate,Low,Gate-3 Traffic,1272,Console   Operator,IR/PR,IR,1,JUL,VL,IOB,IOK,2022-07-22
2612,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR,"PR - Villagers/ Neighborhood at IOK site at 01 Aug 2022, 2:50 PM","On 01 Aug 2022 at around 14:50hrs, the beemasamudra villager Ms.vinodamma, blocked the road and stopped the loaded vehicle near BMS bunk,  due to Silt issue, Attended by logisti taem & Security team convinced, and clear the issue at about 16:00hrs.",2022-08-01,14:50,2022-08-01,14:50,2024-02-23,10:56,8,Q2,2022,Bheemsamundra Bunk,Low,Gate-3 Traffic,1295,Console   Operator,IR/PR,IR,1,AUG,VL,IOB,IOK,2022-08-01
2631,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR,"PR - Villagers/ Neighborhood at IOK site at 07 Aug 2022, 6:20 PM","On 07th Aug 2022 at around 1820hrs, at BMS Bunk, The Bommenhalli vellagers blocked the road and stopped the loaded vehicle due to over time movement, Attended by logistic team convinced him and clear the issue at about 1900hrs.",2022-08-07,18:20,2022-08-07,18:20,2024-02-23,11:14,8,Q2,2022,Circle gate,Low,Gate-3 Traffic,1314,Console   Operator,IR/PR,IR,1,AUG,VL,IOB,IOK,2022-08-07
2634,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR,"PR - Villagers/ Neighborhood at IOK site at 08 Aug 2022, 10:15 AM","On 08th Aug 2022 at around 1015hrs, at Bommenahalli school, The Bommenahalli villagers blocked the road and stopped the loaded vehicle due to crowd for festival, Attended by logistic team and security team convinced them and clear the issue at about 1140hrs.",2022-08-08,10:15,2022-08-08,10:15,2024-02-23,11:17,8,Q2,2022,Bommenahalli,Low,Gate-3 Traffic,1317,Console   Operator,IR/PR,IR,1,AUG,VL,IOB,IOK,2022-08-08
2635,VEDANTA LIMITED,ALUMINIUM SECTOR,VAL L,LOW,CLOSED,SECURITY INCIDENTS,Access Control,Chatrapur villagers were strike at plant main gate and material gate due to job related issue.,Inform to external team and CFT team and deployed guard ,2023-02-23,05:32,2023-02-23,05:30,2024-02-23,11:17,2,Q4,2023,Admin Building,Low,Zone 1,1318,Sk Ajmal Ali,SCR- INC,ACCESS,1,FEB,VL,AL,VALL,2023-02-23
2637,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR,"PR - Villagers/ Neighborhood at IOK site at 10 Aug 2022, 8:30 AM","On 10th Aug 2022 at around 0830hrs, at Megalahalli ,Mr sannappa,  blocked the road and stopped the Shift  vehicles near own land, due toRoad compensation & Dust issue. Attended by security team, issue was not clear still continue.",2022-08-10,08:30,2022-08-10,08:30,2024-02-23,11:19,8,Q2,2022,Megalahalli,Low,Gate-3 Traffic,1320,Console   Operator,IR/PR,IR,1,AUG,VL,IOB,IOK,2022-08-10
2576,VEDANTA LIMITED,Iron Ore Business,IRON ORE KARNATAKA,LOW,CLOSED,NON-SECURITY INCIDENTS-IR/PR,IR,"PR - Villagers/ Neighborhood at IOK site at 20 Jul 2022, 5:05 PM","On 20 July 2022 time approx 17:05hrs, Location- Section -14 area. Incident details- At above mentioned details,M/S BSV VT-34 was engaged in unolading  material for road soling purpose.As per intial investigation the VT was  placed unlevelled material which was unloaded previously for road soling and toppled. No injury to driver however having pain on right shoulder and shifted to hospital for medical assistance. X - ray report is normal and doctor advise for the rest.                                                                                                                                                        Driver details:- Name Ragavendra G T Age:-36 years, BSV earthmovers.",2022-07-20,17:05,2022-07-20,17:05,2024-02-23,10:23,7,Q2,2022,Section 14,Low,Mines,1259,Console   Operator,IR/PR,IR,1,JUL,VL,IOB,IOK,2022-07-20
